5.9502,1096.5
5.9723,1102.1
5.9944,1107.6
6.0165,1113.1
6.0419,1119.5
6.0673,1125.8
6.0927,1132.1
6.1181,1138.4
6.1385,1143.5
6.1589,1148.6
6.1793,1153.6
6.1997,1158.6
6.222,1164.1
6.2443,1169.6
6.2666,1175.1
6.2889,1180.6
6.3117,1186.2
6.3346,1191.8
6.3574,1197.4
6.3803,1202.9
6.4032,1208.5
6.426,1214.1
6.4489,1219.6
6.4718,1225.2
6.4909,1229.8
6.51,1234.4
6.5292,1239
6.5483,1243.7
6.5704,1249
6.5926,1254.3
6.6147,1259.6
6.6369,1264.9
6.6593,1270.3
6.6817,1275.6
6.704,1280.9
6.7264,1286.2
6.7488,1291.6
6.7712,1296.9
6.7936,1302.1
6.816,1307.4
6.8389,1312.8
6.8619,1318.2
6.8849,1323.6
6.9078,1329
6.935,1335.3
6.9622,1341.7
6.9893,1348
7.0165,1354.3
7.0359,1358.8
7.0554,1363.3
7.0749,1367.8
7.0943,1372.2
7.1138,1376.7
7.1332,1381.2
7.1527,1385.7
7.1722,1390.1
7.1934,1395
7.2146,1399.8
7.2359,1404.6
7.2571,1409.5
7.2841,1415.6
7.3111,1421.7
7.3381,1427.8
7.3651,1433.9
7.3884,1439.1
7.4117,1444.4
7.435,1449.6
7.4583,1454.8
7.4823,1460.2
7.5063,1465.5
7.5304,1470.9
7.5544,1476.2
7.5809,1482.1
7.6074,1487.9
7.6339,1493.8
7.6604,1499.6
7.6869,1505.4
7.7133,1511.2
7.7398,1517
7.7662,1522.8
7.7865,1527.2
7.8068,1531.6
7.827,1536
7.8473,1540.4
7.8676,1544.7
7.8878,1549.1
7.9081,1553.5
7.9284,1557.8
7.9514,1562.8
7.9744,1567.7
7.9974,1572.6
8.0204,1577.6
8.0482,1583.5
8.076,1589.4
8.1038,1595.3
8.1316,1601.2
8.1594,1607
8.1872,1612.9
8.215,1618.7
8.2428,1624.6
8.2702,1630.3
8.2976,1636
8.325,1641.7
8.3524,1647.4
8.3844,1654.1
8.4164,1660.7
8.4484,1667.3
8.4804,1673.9
8.505,1678.9
8.5296,1684
8.5542,1689
8.5788,1694
8.6033,1699
8.6279,1704
8.6525,1709
8.6771,1714
8.6995,1718.5
8.722,1723
8.7444,1727.5
8.7668,1732
8.801,1738.9
8.8352,1745.7
8.8693,1752.5
8.9035,1759.3
8.9351,1765.6
8.9667,1771.8
8.9982,1778
9.0298,1784.2
9.0601,1790.2
9.0905,1796.1
9.1208,1802
9.1511,1807.9
9.1856,1814.6
9.22,1821.3
9.2545,1827.9
9.2889,1834.6
9.3182,1840.2
9.3475,1845.8
9.3768,1851.4
9.406,1857
9.4353,1862.5
9.4646,1868.1
9.4939,1873.6
9.5231,1879.1
9.5487,1884
9.5743,1888.8
9.5999,1893.6
9.6255,1898.3
9.6643,1905.6
9.7031,1912.8
9.7419,1920
9.7807,1927.1
9.8194,1934.3
9.8582,1941.4
9.897,1948.5
9.9358,1955.6
9.9705,1961.9
10.005,1968.2
10.04,1974.4
10.075,1980.7
10.118,1988.5
10.162,1996.3
10.205,2004.1
10.249,2011.8
10.281,2017.6
10.313,2023.3
10.346,2029
10.378,2034.6
10.411,2040.3
10.443,2046
10.475,2051.6
10.508,2057.2
10.545,2063.6
10.582,2070
10.619,2076.4
10.656,2082.7
10.699,2090.1
10.742,2097.4
10.785,2104.7
10.828,2112
10.867,2118.7
10.907,2125.3
10.946,2131.9
10.986,2138.5
11.029,2145.8
11.073,2153
11.116,2160.2
11.16,2167.3
11.201,2174
11.242,2180.7
11.283,2187.4
11.324,2194
11.365,2200.6
11.406,2207.2
11.447,2213.8
11.488,2220.3
11.529,2227
11.571,2233.6
11.613,2240.2
11.655,2246.8
11.71,2255.5
11.766,2264.2
11.821,2272.8
11.877,2281.4
11.924,2288.6
11.971,2295.8
12.018,2302.9
12.065,2310
12.116,2317.8
12.167,2325.5
12.218,2333.2
12.27,2340.8
12.319,2348.2
12.368,2355.5
12.418,2362.7
12.467,2370
12.517,2377.2
12.566,2384.4
12.615,2391.5
12.665,2398.6
12.724,2407
12.782,2415.4
12.841,2423.7
12.9,2432
12.961,2440.6
13.022,2449.1
13.083,2457.5
13.144,2465.9
13.2,2473.6
13.256,2481.2
13.312,2488.8
13.368,2496.4
13.443,2506.4
13.518,2516.4
13.592,2526.3
13.667,2536.1
13.734,2544.8
13.801,2553.5
13.869,2562.1
13.936,2570.7
14.007,2579.7
14.078,2588.7
14.148,2597.6
14.219,2606.4
14.293,2615.5
14.367,2624.5
14.441,2633.5
14.514,2642.4
14.583,2650.7
14.652,2658.9
14.722,2667.1
14.791,2675.2
14.885,2686.2
14.98,2697.1
15.074,2707.9
15.169,2718.6
15.256,2728.4
15.343,2738.1
15.431,2747.7
15.518,2757.2
15.612,2767.3
15.705,2777.2
15.798,2787.1
15.891,2796.9
15.985,2806.5
16.078,2816.1
16.171,2825.6
16.265,2834.9
16.358,2844.2
16.451,2853.3
16.544,2862.4
16.637,2871.3
16.787,2885.5
16.936,2899.4
17.085,2913
17.234,2926.4
17.378,2939.1
17.522,2951.6
17.665,2963.8
17.809,2975.8
17.927,2985.5
18.046,2995
18.164,3004.4
18.282,3013.7
18.406,3023.2
18.53,3032.6
18.654,3041.8
18.778,3050.8
18.925,3061.3
19.072,3071.6
19.219,3081.7
19.366,3091.5
19.525,3101.9
19.684,3112
19.843,3121.8
20.002,3131.4
20.158,3140.6
20.315,3149.5
20.472,3158.2
20.628,3166.6
20.797,3175.4
20.966,3183.9
21.136,3192.2
21.305,3200.1
21.497,3208.8
21.689,3217.1
21.881,3225
22.074,3232.5
22.298,3240.9
22.523,3248.7
22.747,3256.1
22.972,3262.9
23.25,3270.7
23.529,3277.7
23.807,3284
24.086,3289.4
24.42,3295
24.755,3299.5
25.089,3302.9
25.423,3305.1
25.556,3305.7
25.688,3306.2
25.821,3306.4
25.954,3306.5
